age,workclass,education_num,marital_status,capital_gain,capital_loss,hours_per_week,income_50k
42,Private,4,Married_civ_spouse,0,0,30,No
18,Private,6,Never_married,0,0,10,No
36,Private,7,Never_married,0,0,40,No
40,Private,13,Never_married,0,0,30,No
38,Self_emp_not_inc,9,Married_civ_spouse,0,0,60,No
27,Private,9,Married_civ_spouse,0,0,40,No
52,Private,4,Divorced,0,0,64,No
24,Private,13,Married_civ_spouse,3908,0,40,No
35,Private,7,Divorced,0,0,40,No
29,Private,9,Married_civ_spouse,0,0,40,No
30,Private,9,Never_married,0,0,35,No
50,Private,5,Divorced,0,0,50,No
61,Private,10,Divorced,0,0,40,No
63,Self_emp_not_inc,3,Never_married,0,0,3,No
52,Private,9,Married_civ_spouse,0,0,40,No
28,Private,10,Married_civ_spouse,0,0,40,No
55,Private,13,Married_civ_spouse,3464,0,40,No
17,Private,7,Never_married,0,0,13,No
20,Private,9,Never_married,0,0,40,No
30,Private,9,Married_civ_spouse,0,0,40,No
38,Private,14,Married_civ_spouse,0,0,40,No
28,Private,9,Divorced,0,0,40,No
32,Private,6,Never_married,0,0,50,No
18,Private,8,Never_married,0,0,20,No
22,Private,9,Never_married,0,0,40,No
50,Private,10,Divorced,0,0,40,No
26,Private,6,Never_married,0,0,40,No
29,Self_emp_not_inc,10,Never_married,0,0,45,No
52,State_gov,13,Married_civ_spouse,0,0,40,No
37,Private,9,Married_civ_spouse,0,0,40,No
47,Private,13,Married_civ_spouse,0,0,18,No
38,Private,10,Separated,0,0,40,No
28,Private,11,Married_civ_spouse,0,0,40,No
35,Local_gov,11,Married_civ_spouse,0,0,42,No
55,Local_gov,14,Never_married,0,0,45,No
31,Private,14,Married_civ_spouse,0,0,50,No
49,Private,13,Divorced,0,0,40,No
27,Private,9,Married_civ_spouse,0,0,55,No
35,Private,12,Married_civ_spouse,0,0,16,No
36,Private,12,Married_civ_spouse,0,0,45,No
36,Self_emp_not_inc,6,Married_civ_spouse,0,0,60,No
38,Private,11,Divorced,0,0,40,No
17,Private,6,Never_married,0,0,30,No
62,Local_gov,13,Married_civ_spouse,0,1258,38,No
34,Local_gov,9,Married_civ_spouse,0,0,50,No
32,Private,10,Never_married,0,0,40,No
44,Local_gov,11,Never_married,0,0,44,No
21,Private,9,Never_married,0,0,45,No
30,Private,13,Never_married,0,0,50,No
39,Federal_gov,10,Married_civ_spouse,0,0,40,No
59,Private,9,Divorced,0,0,40,No
39,Private,9,Never_married,0,0,40,No
19,Private,10,Never_married,0,0,40,No
72,Private,9,Married_civ_spouse,0,0,25,No
24,Local_gov,10,Never_married,0,0,40,No
20,Private,9,Never_married,0,0,40,No
34,Private,9,Separated,0,0,40,No
45,Private,9,Divorced,0,0,40,No
22,Private,9,Never_married,0,0,24,No
28,Private,9,Never_married,0,0,40,No
29,Private,9,Married_civ_spouse,0,0,45,No
35,Private,10,Divorced,0,0,55,No
40,Private,9,Never_married,0,0,45,No
34,Private,11,Never_married,1639,0,20,No
19,Private,10,Never_married,0,0,10,No
35,Private,3,Married_civ_spouse,0,0,50,No
40,Federal_gov,9,Divorced,0,0,52,No
22,Private,10,Never_married,0,0,20,No
27,Private,15,Never_married,0,0,45,No
33,Private,9,Married_civ_spouse,0,0,40,No
51,Private,11,Married_civ_spouse,0,0,40,No
41,Private,9,Married_civ_spouse,0,0,40,No
28,State_gov,9,Married_civ_spouse,0,0,40,No
30,Private,15,Married_civ_spouse,0,1740,40,No
19,State_gov,10,Never_married,0,0,15,No
25,Private,6,Never_married,0,0,24,No
28,Private,11,Divorced,0,0,40,No
36,Private,10,Divorced,0,0,45,No
57,Private,9,Widowed,0,1719,25,No
27,Private,9,Married_civ_spouse,0,0,40,No
29,Private,13,Never_married,0,0,40,No
31,Private,10,Married_civ_spouse,0,0,40,No
56,Private,5,Married_civ_spouse,0,0,40,No
45,Private,9,Never_married,0,0,40,No
64,Private,9,Never_married,0,0,3,No
45,Private,9,Divorced,0,0,40,No
20,Private,5,Never_married,0,0,40,No
44,Private,9,Divorced,0,0,48,No
57,Private,2,Married_spouse_absent,0,0,35,No
24,Private,9,Never_married,0,0,40,No
31,Self_emp_inc,9,Married_civ_spouse,0,0,40,No
55,Private,9,Divorced,0,0,40,No
35,Private,9,Divorced,0,0,40,No
24,Private,9,Never_married,0,0,40,No
22,Private,13,Never_married,0,0,40,No
23,Private,9,Married_civ_spouse,0,0,40,No
56,Local_gov,10,Divorced,0,0,48,No
47,Private,10,Divorced,0,0,55,No
29,Private,9,Married_civ_spouse,0,0,40,No
33,Private,9,Never_married,0,0,35,No
40,Private,9,Married_civ_spouse,0,0,40,No
45,Private,7,Divorced,0,0,16,No
34,Private,10,Never_married,0,0,40,No
52,Private,3,Never_married,0,0,40,No
26,Private,13,Never_married,0,0,40,No
65,Private,10,Married_civ_spouse,0,0,40,No
75,Private,10,Widowed,0,0,8,No
24,Private,13,Married_civ_spouse,0,0,40,No
21,Private,10,Never_married,0,0,60,No
30,Private,9,Married_civ_spouse,0,0,50,No
18,Private,9,Never_married,0,0,40,No
21,Private,9,Never_married,0,0,50,No
47,Private,9,Married_civ_spouse,0,0,40,No
42,Private,4,Married_civ_spouse,0,0,40,No
34,Private,14,Never_married,4865,0,60,No
25,Private,9,Never_married,0,0,40,No
20,Private,9,Never_married,0,0,12,No
53,Private,9,Married_civ_spouse,0,0,40,No
25,Private,14,Never_married,0,0,55,No
44,Private,14,Married_civ_spouse,0,0,48,No
41,Private,7,Divorced,0,0,36,No
39,Self_emp_not_inc,9,Married_civ_spouse,0,0,70,No
47,Private,11,Married_civ_spouse,0,0,26,No
28,Private,6,Separated,0,0,30,No
26,Private,9,Never_married,0,0,40,No
35,Private,10,Married_civ_spouse,0,0,40,No
22,Private,10,Never_married,0,0,40,No
33,Private,12,Never_married,0,0,45,No
34,Local_gov,13,Never_married,0,0,40,No
19,Private,10,Never_married,0,0,20,No
33,Self_emp_not_inc,9,Never_married,0,0,35,No
19,Private,9,Never_married,0,0,20,No
21,Private,9,Never_married,0,0,35,No
27,State_gov,13,Never_married,0,0,40,No
22,Private,10,Never_married,0,0,38,No
28,Private,10,Married_civ_spouse,0,0,45,No
47,Private,9,Married_civ_spouse,0,0,35,No
47,Private,10,Divorced,0,0,40,No
19,Private,8,Never_married,0,0,20,No
28,Private,9,Never_married,0,0,35,No
37,Private,11,Never_married,0,0,40,No
53,Private,15,Never_married,0,0,40,No
39,Private,9,Never_married,0,0,52,No
17,Private,6,Never_married,0,0,20,No
46,Self_emp_not_inc,13,Married_civ_spouse,0,0,40,No
22,Private,10,Never_married,0,0,40,No
63,State_gov,9,Divorced,0,0,38,No
37,Private,9,Never_married,0,0,75,No
55,Private,9,Divorced,0,0,40,No
46,Private,6,Divorced,0,0,40,No
39,Private,13,Married_civ_spouse,0,0,55,No
20,Private,10,Never_married,0,0,24,No
76,Private,4,Widowed,0,0,40,No
90,Private,13,Never_married,0,0,40,No
51,Local_gov,12,Married_civ_spouse,0,1628,30,No
47,Self_emp_inc,4,Never_married,0,0,40,No
43,Private,12,Married_civ_spouse,0,0,40,No
22,Self_emp_not_inc,13,Never_married,0,0,20,No
42,Private,9,Divorced,0,0,40,No
26,Private,10,Separated,0,0,30,No
32,Private,9,Never_married,0,0,38,No
53,Local_gov,10,Married_civ_spouse,0,0,35,No
32,Private,9,Divorced,0,0,35,No
52,Private,1,Married_civ_spouse,0,0,40,No
30,Private,9,Never_married,0,0,40,No
56,Private,7,Married_civ_spouse,0,0,40,No
23,Private,9,Married_civ_spouse,0,0,40,No
53,Local_gov,1,Never_married,0,0,35,No
22,Private,13,Never_married,0,0,40,No
17,Private,7,Never_married,0,0,8,No
56,Private,4,Married_civ_spouse,0,0,26,No
32,Private,13,Never_married,0,0,50,No
81,Private,11,Divorced,0,0,1,No
19,Private,9,Never_married,0,0,30,No
34,Private,9,Married_civ_spouse,0,0,40,No
21,Local_gov,10,Never_married,0,2001,40,No
20,Private,9,Married_civ_spouse,0,0,40,No
28,Self_emp_not_inc,9,Divorced,0,0,40,No
48,Self_emp_inc,14,Married_spouse_absent,0,0,50,No
42,Private,9,Never_married,0,0,24,No
33,Private,13,Married_civ_spouse,0,0,40,No
29,Self_emp_not_inc,9,Married_civ_spouse,0,0,48,No
74,Private,6,Divorced,0,0,1,No
36,Private,9,Widowed,0,0,24,No
58,Private,10,Married_civ_spouse,0,0,40,No
27,Private,11,Never_married,0,0,50,No
59,Private,4,Divorced,0,0,40,No
66,Private,9,Widowed,0,0,35,No
22,State_gov,13,Never_married,0,0,40,No
20,Private,10,Never_married,0,0,30,No
30,Private,13,Married_civ_spouse,0,0,4,No
45,Private,9,Married_civ_spouse,4064,0,40,No
37,Local_gov,13,Divorced,1151,0,35,No
34,Private,9,Married_civ_spouse,0,2051,55,No
36,Private,13,Separated,0,0,35,No
40,Private,8,Married_civ_spouse,0,0,40,No
30,Private,9,Married_civ_spouse,0,0,40,No
19,State_gov,9,Never_married,0,0,20,No
57,Private,9,Divorced,0,0,28,No
34,Local_gov,9,Divorced,0,0,40,No
22,Private,10,Never_married,0,0,40,No
64,Private,9,Married_civ_spouse,0,0,20,No
39,Private,12,Separated,0,0,40,No
17,Private,8,Never_married,0,0,6,No
25,Private,14,Never_married,0,0,20,No
53,Local_gov,9,Married_civ_spouse,0,0,60,No
33,Federal_gov,9,Never_married,0,0,30,No
28,Private,9,Never_married,0,0,35,No
51,Private,5,Never_married,0,0,40,No
22,Private,6,Never_married,0,1762,25,No
26,Federal_gov,15,Married_civ_spouse,0,0,60,No
22,State_gov,10,Never_married,0,0,15,No
44,Private,9,Divorced,0,0,40,No
24,Private,11,Never_married,0,0,40,No
25,Private,10,Never_married,0,0,40,No
35,Private,9,Married_civ_spouse,0,0,32,No
26,Local_gov,13,Never_married,0,0,38,No
21,Private,10,Never_married,0,0,15,No
41,Federal_gov,14,Divorced,1506,0,40,No
47,Private,7,Married_civ_spouse,0,0,40,No
26,Private,9,Never_married,0,0,40,No
84,Private,9,Widowed,0,0,13,No
48,Private,13,Married_civ_spouse,0,0,50,No
38,Private,6,Divorced,0,0,40,No
21,Private,10,Never_married,0,0,30,No
33,Private,9,Married_civ_spouse,0,0,40,No
56,Private,14,Married_civ_spouse,0,0,40,No
25,Private,9,Separated,0,0,40,No
24,Private,8,Never_married,0,0,38,No
17,Private,7,Never_married,2176,0,18,No
27,Private,10,Married_civ_spouse,0,0,55,No
29,Private,10,Married_civ_spouse,0,0,50,No
22,Private,9,Never_married,0,0,50,No
56,Private,7,Married_civ_spouse,0,0,40,No
33,Private,10,Married_civ_spouse,0,0,50,No
28,Private,9,Never_married,0,0,60,No
45,Private,8,Married_civ_spouse,2407,0,50,No
32,Private,9,Never_married,0,0,60,No
34,Private,4,Married_civ_spouse,0,0,40,No
57,Self_emp_not_inc,10,Married_civ_spouse,3137,0,40,No
57,Self_emp_inc,9,Married_civ_spouse,0,0,40,No
42,Private,10,Never_married,0,0,40,No
19,Private,9,Never_married,0,0,35,No
23,Private,10,Never_married,0,0,15,No
45,State_gov,14,Never_married,0,0,38,No
24,Private,9,Never_married,0,0,48,No
35,Local_gov,13,Married_civ_spouse,0,1740,80,No
22,Private,10,Never_married,0,0,40,No
28,Private,13,Never_married,0,0,65,No
64,Private,14,Never_married,0,0,8,No
19,Private,10,Never_married,0,0,20,No
45,Private,12,Married_civ_spouse,0,0,66,No
51,Self_emp_not_inc,13,Married_civ_spouse,0,0,8,No
48,Private,9,Married_civ_spouse,0,0,40,No
22,Local_gov,13,Never_married,0,0,35,No
27,Private,10,Never_married,0,0,24,No
40,Private,14,Never_married,0,0,40,No
24,Private,9,Married_civ_spouse,0,0,40,No
42,Private,9,Separated,0,0,40,No
45,Private,10,Married_civ_spouse,0,0,40,No
25,Private,9,Married_civ_spouse,2407,0,40,No
31,State_gov,11,Married_civ_spouse,0,0,40,No
42,Private,10,Married_civ_spouse,0,0,40,No
63,Private,13,Married_civ_spouse,0,0,40,No
23,Private,10,Never_married,0,0,20,No
55,Private,10,Married_civ_spouse,0,0,50,No
34,Private,9,Divorced,0,0,40,No
44,Self_emp_not_inc,9,Married_civ_spouse,0,0,66,No
57,Private,5,Divorced,0,0,40,No
34,Private,9,Never_married,0,0,40,No
28,Private,13,Married_civ_spouse,0,0,40,No
30,Private,12,Married_civ_spouse,0,0,40,No
39,Private,13,Never_married,0,1092,40,No
21,Private,9,Never_married,0,0,40,No
25,Private,13,Never_married,0,0,40,No
35,Private,11,Divorced,0,0,45,No
36,Private,9,Never_married,0,0,45,No
22,Private,5,Never_married,0,0,40,No
49,Local_gov,9,Married_civ_spouse,0,0,56,No
32,Self_emp_not_inc,13,Never_married,2174,0,60,No
27,Self_emp_inc,9,Never_married,0,0,50,No
43,Federal_gov,10,Never_married,2174,0,40,No
20,State_gov,10,Married_civ_spouse,0,0,40,No
21,Private,9,Never_married,0,0,40,No
53,Private,12,Never_married,0,0,40,No
26,Private,10,Never_married,0,0,15,No
19,Private,9,Never_married,0,0,40,No
51,Private,9,Married_civ_spouse,0,0,40,No
54,Private,10,Divorced,0,0,40,No
46,State_gov,10,Never_married,0,0,40,No
28,Private,13,Never_married,0,0,15,No
23,Private,13,Never_married,0,0,40,No
30,Private,9,Married_civ_spouse,0,0,50,No
24,Private,10,Never_married,0,0,39,No
42,Private,10,Divorced,0,0,12,No
19,Private,9,Never_married,0,0,30,No
67,Self_emp_not_inc,4,Married_civ_spouse,0,0,40,No
29,Private,11,Divorced,0,0,40,No
82,Self_emp_not_inc,9,Married_civ_spouse,0,0,20,No
40,Private,6,Divorced,0,0,40,No
69,Private,7,Married_civ_spouse,0,0,45,No
27,Private,9,Never_married,0,0,40,No
38,Private,9,Divorced,0,0,50,No
21,Private,10,Never_married,0,0,65,No
59,Local_gov,14,Divorced,0,0,40,No
28,Private,14,Never_married,0,0,50,No
20,Private,9,Never_married,0,0,30,No
41,Self_emp_inc,9,Separated,0,0,40,No
42,Self_emp_not_inc,13,Married_civ_spouse,0,0,65,No
52,Private,7,Married_civ_spouse,0,0,40,No
51,Private,10,Married_civ_spouse,0,0,40,No
21,Private,10,Never_married,0,2001,45,No
18,Private,4,Never_married,0,0,40,No
32,Private,9,Never_married,0,0,40,No
31,Private,9,Never_married,0,0,42,No
42,Private,10,Divorced,0,1590,40,No
31,Local_gov,9,Married_civ_spouse,0,0,40,No
53,Private,10,Divorced,0,0,20,No
56,Private,13,Married_civ_spouse,0,0,50,No
31,Local_gov,9,Never_married,0,0,40,No
26,Local_gov,9,Never_married,0,0,40,No
17,Private,7,Never_married,0,0,15,No
28,Private,10,Never_married,0,0,35,No
52,Private,12,Married_civ_spouse,0,0,40,No
46,Private,10,Divorced,0,0,40,No
23,Local_gov,9,Never_married,0,0,40,No
65,Private,13,Married_civ_spouse,0,0,15,No
47,Self_emp_not_inc,13,Married_civ_spouse,0,0,60,No
17,Private,6,Never_married,0,0,15,No
53,Private,10,Separated,0,0,40,No
33,Private,9,Married_civ_spouse,0,0,60,No
23,Private,13,Never_married,0,0,40,No
48,Private,9,Divorced,0,0,44,No
35,Self_emp_not_inc,13,Married_civ_spouse,0,0,60,No
36,Private,9,Divorced,0,0,35,No
39,Self_emp_not_inc,5,Married_civ_spouse,0,0,40,No
25,State_gov,10,Never_married,0,0,40,No
25,Private,7,Separated,0,0,40,No
53,Private,12,Married_civ_spouse,2407,0,99,No
57,State_gov,10,Divorced,0,0,40,No
20,Private,9,Never_married,0,0,45,No
41,Private,8,Divorced,0,0,40,No
25,Private,3,Never_married,0,0,40,No
37,Self_emp_not_inc,9,Married_spouse_absent,0,0,40,No
47,Private,9,Divorced,0,0,40,No
69,Private,11,Widowed,0,0,25,No
28,Private,13,Never_married,0,0,30,No
44,Private,9,Married_civ_spouse,3137,0,30,No
20,Private,10,Never_married,0,0,35,No
40,Private,10,Separated,0,0,40,No
30,Private,9,Never_married,0,1602,30,No
23,Private,9,Never_married,0,0,35,No
32,Private,9,Never_married,0,0,40,No
17,Private,7,Never_married,0,0,16,No
27,Private,12,Never_married,0,0,40,No
38,Private,12,Married_civ_spouse,0,0,45,No
30,Private,6,Divorced,0,0,40,No
19,Private,10,Never_married,0,0,25,No
28,Private,10,Never_married,0,0,40,No
41,Local_gov,12,Separated,0,0,50,No
32,Private,10,Divorced,0,0,55,No
20,Self_emp_not_inc,10,Never_married,0,2258,10,No
19,Private,9,Never_married,0,0,25,No
30,Private,9,Married_civ_spouse,0,0,40,No
34,Self_emp_inc,9,Married_civ_spouse,0,0,50,No
22,Private,10,Never_married,0,0,43,No
20,Private,10,Never_married,0,0,10,No
23,Self_emp_not_inc,12,Never_married,0,0,30,No
29,Local_gov,10,Never_married,0,0,10,No
25,Private,9,Married_civ_spouse,0,0,40,No
31,Private,9,Never_married,0,0,25,No
44,Local_gov,12,Married_civ_spouse,0,0,48,No
38,Private,9,Married_civ_spouse,0,0,40,No
56,Private,10,Widowed,4416,0,60,No
50,Private,9,Married_civ_spouse,0,0,40,No
52,Private,7,Separated,0,0,40,No
29,Private,9,Never_married,0,0,60,No
53,State_gov,10,Never_married,0,0,40,No
64,Private,10,Widowed,0,0,40,No
17,Local_gov,7,Never_married,0,0,15,No
35,Private,10,Never_married,0,0,50,No
27,Private,14,Never_married,0,0,45,No
80,Private,4,Widowed,0,0,24,No
44,Local_gov,4,Divorced,0,0,40,No
57,Self_emp_not_inc,10,Widowed,0,0,25,No
48,Federal_gov,10,Never_married,0,0,30,No
25,Private,13,Never_married,0,0,30,No
34,Private,13,Married_spouse_absent,0,2339,40,No
25,Private,9,Never_married,0,0,40,No
21,Private,10,Never_married,0,0,40,No
24,Private,10,Never_married,0,0,20,No
24,Self_emp_not_inc,9,Separated,0,0,50,No
23,Private,9,Never_married,0,0,40,No
27,Private,10,Never_married,0,0,40,No
25,Private,8,Married_civ_spouse,0,0,60,No
46,Self_emp_not_inc,9,Married_civ_spouse,0,1672,50,No
38,Self_emp_not_inc,10,Never_married,0,0,60,No
60,Self_emp_not_inc,9,Never_married,0,0,42,No
41,Self_emp_inc,9,Divorced,0,0,55,No
24,Private,12,Married_civ_spouse,0,0,40,No
49,Private,9,Never_married,0,0,40,No
23,Private,9,Never_married,0,0,35,No
33,State_gov,14,Never_married,0,0,60,No
45,Private,9,Divorced,0,0,40,No
28,State_gov,10,Married_civ_spouse,0,0,20,No
39,Private,9,Never_married,0,0,40,No
35,Private,9,Never_married,3325,0,50,No
36,Self_emp_not_inc,9,Married_civ_spouse,0,0,35,No
42,Private,13,Married_civ_spouse,0,0,40,No
51,Private,9,Married_spouse_absent,0,0,45,No
61,Private,5,Never_married,0,0,40,No
30,Private,10,Divorced,0,0,40,No
43,Private,10,Never_married,0,0,40,No
35,Self_emp_not_inc,9,Married_civ_spouse,0,0,30,No
49,Private,11,Married_civ_spouse,0,0,45,No
26,Private,13,Never_married,0,0,20,No
32,Private,13,Divorced,0,0,40,No
33,Private,10,Married_civ_spouse,0,0,26,No
31,Private,16,Married_civ_spouse,0,0,40,No
24,Private,9,Never_married,0,0,40,No
26,Private,9,Never_married,0,0,35,No
27,Private,11,Married_civ_spouse,0,0,35,No
32,Private,9,Married_civ_spouse,0,0,40,No
54,Private,14,Never_married,0,0,40,No
17,Private,6,Never_married,0,0,20,No
39,Private,10,Separated,0,0,75,No
22,Private,9,Never_married,0,0,50,No
39,Private,11,Separated,0,0,40,No
69,Private,4,Married_civ_spouse,0,0,20,No
28,Private,10,Divorced,0,0,30,No
23,Local_gov,10,Separated,0,0,40,No
54,Private,9,Married_civ_spouse,0,0,40,No
19,Private,10,Never_married,0,0,27,No
31,Private,10,Never_married,0,0,40,No
20,Private,10,Never_married,0,0,25,No
17,Private,4,Never_married,0,0,8,No
19,Private,10,Never_married,0,0,20,No
40,Self_emp_not_inc,9,Divorced,0,0,45,No
37,Private,10,Divorced,0,0,40,No
27,Private,9,Never_married,0,0,25,No
44,Private,9,Married_civ_spouse,0,0,40,No
39,Private,12,Separated,0,0,40,No
30,Self_emp_not_inc,7,Married_spouse_absent,0,0,30,No
21,Private,10,Never_married,0,0,35,No
19,Private,9,Never_married,0,0,30,No
18,Private,9,Never_married,0,0,25,No
50,Self_emp_not_inc,13,Married_civ_spouse,0,0,80,No
25,Private,13,Never_married,0,0,15,No
23,Private,9,Never_married,0,0,40,No
27,Private,12,Married_civ_spouse,0,0,40,No
65,Self_emp_not_inc,5,Married_civ_spouse,0,0,45,No
36,Federal_gov,9,Married_civ_spouse,0,0,40,No
45,Private,9,Married_spouse_absent,0,0,30,No
75,Private,14,Never_married,0,0,16,No
27,Private,10,Never_married,0,0,40,No
24,Private,13,Never_married,0,0,40,No
29,Private,10,Never_married,0,0,40,No
41,Private,6,Never_married,0,0,40,No
42,Local_gov,12,Married_civ_spouse,0,0,40,No
38,Private,15,Married_civ_spouse,0,0,40,No
22,Self_emp_not_inc,11,Never_married,0,0,75,No
36,Private,13,Never_married,0,0,48,No
52,Self_emp_not_inc,9,Married_civ_spouse,0,0,22,No
36,Private,9,Divorced,0,0,40,No
58,Federal_gov,6,Married_civ_spouse,0,0,40,No
52,Self_emp_not_inc,10,Never_married,0,0,5,No
40,Private,14,Never_married,0,0,40,No
49,Private,11,Never_married,0,0,35,No
29,Private,10,Divorced,0,0,40,No
25,Private,13,Never_married,0,1726,60,No
40,Private,9,Married_civ_spouse,0,0,40,No
62,Federal_gov,9,Widowed,0,0,36,No
17,Private,7,Never_married,0,0,12,No
20,Private,10,Never_married,0,0,35,No
36,Private,10,Married_civ_spouse,0,0,45,No
66,Private,10,Married_civ_spouse,0,0,50,No
40,Federal_gov,9,Never_married,0,0,40,No
46,Private,11,Married_civ_spouse,0,0,42,No
25,Private,7,Never_married,0,0,40,No
24,Private,9,Divorced,0,1762,40,No
23,Private,9,Never_married,0,0,16,No
17,Private,7,Never_married,0,0,8,No
48,Private,9,Married_civ_spouse,0,0,40,No
34,Private,10,Never_married,0,0,40,No
32,State_gov,10,Married_spouse_absent,0,0,50,No
48,Private,6,Married_civ_spouse,0,0,40,No
33,Private,10,Married_civ_spouse,0,0,40,No
25,Private,9,Never_married,0,0,40,No
29,Private,11,Never_married,0,0,40,No
30,Private,11,Married_civ_spouse,0,0,55,No
30,Local_gov,13,Divorced,0,0,40,No
49,Private,9,Married_civ_spouse,0,0,43,No
46,Local_gov,11,Divorced,0,0,36,No
44,Self_emp_not_inc,9,Divorced,0,0,60,No
43,Self_emp_not_inc,9,Married_civ_spouse,0,0,40,No
21,Private,9,Never_married,0,0,40,No
39,Private,10,Divorced,0,625,40,No
39,Federal_gov,9,Married_civ_spouse,0,0,40,No
53,Private,10,Divorced,1471,0,40,No
20,Private,5,Never_married,0,0,40,No
34,Private,10,Married_civ_spouse,0,0,55,No
26,Private,9,Never_married,0,0,40,No
27,Private,10,Never_married,0,0,45,No
34,Private,13,Never_married,0,0,40,No
55,Private,9,Divorced,0,0,40,No
31,Self_emp_not_inc,9,Divorced,0,0,60,No
57,Private,10,Married_civ_spouse,0,0,40,No
42,Local_gov,13,Divorced,0,0,33,No
34,Private,9,Married_civ_spouse,0,0,40,No
39,Private,9,Divorced,4650,0,40,No
43,Private,9,Widowed,0,0,60,No
30,Private,10,Married_civ_spouse,0,0,40,No
46,Self_emp_inc,13,Married_civ_spouse,0,0,52,No
29,Private,9,Never_married,0,0,40,No
32,Private,9,Married_civ_spouse,0,0,40,No
26,Private,9,Married_civ_spouse,0,0,50,No
46,Private,4,Never_married,0,0,52,No
20,Private,9,Never_married,0,0,30,No
18,Private,7,Never_married,0,0,20,No
17,Private,7,Never_married,0,0,20,No
38,Private,10,Married_civ_spouse,0,0,40,No
72,Private,4,Widowed,0,0,99,No
63,Private,13,Widowed,0,0,25,No
39,Private,8,Married_civ_spouse,0,0,40,No
43,Self_emp_inc,9,Married_civ_spouse,0,0,60,No
36,State_gov,13,Married_civ_spouse,0,0,40,No
19,Private,10,Never_married,0,0,25,No
21,Private,9,Married_civ_spouse,0,0,35,No
24,Private,10,Married_spouse_absent,0,0,45,No
50,Private,9,Divorced,0,0,40,No
