Month,Hour,Workday,Temp,Weather,Windspeed,Bikes
Jan,23,1,0.18,clear,0.1642,0
Jan,0,1,0.2,cloudy/misty,0.1343,0
Jan,1,1,0.2,cloudy/misty,0.1343,1
Jan,2,1,0.2,cloudy/misty,0.1642,0
Jan,3,1,0.2,cloudy/misty,0.1045,1
Jan,5,1,0.18,cloudy/misty,0.1045,0
Jan,6,1,0.18,cloudy/misty,0.1343,0
Jan,7,1,0.16,cloudy/misty,0.0896,2
Jan,8,1,0.16,cloudy/misty,0.0896,2
Jan,9,1,0.18,light rain/snow,0.0896,6
Jan,10,1,0.18,light rain/snow,0.1045,0
Jan,11,1,0.18,light rain/snow,0.1045,0
Jan,12,1,0.18,light rain/snow,0.1045,1
Jan,13,1,0.18,light rain/snow,0.1045,0
Jan,14,1,0.22,light rain/snow,0,2
Jan,15,1,0.2,cloudy/misty,0,1
Jan,16,1,0.22,clear,0,10
Jan,17,1,0.24,clear,0.1343,2
Jan,18,1,0.24,clear,0.194,2
Jan,19,1,0.24,cloudy/misty,0.1343,5
Jan,20,1,0.24,cloudy/misty,0.194,1
Jan,21,1,0.22,cloudy/misty,0.1343,1
Jan,22,1,0.24,clear,0.3582,0
Jan,23,1,0.24,clear,0.2239,1
Jan,0,0,0.22,clear,0.3582,2
Jan,1,0,0.22,clear,0.194,0
Jan,2,0,0.22,clear,0.1642,0
Jan,3,0,0.2,clear,0.1343,3
Jan,4,0,0.16,clear,0.1045,1
Jan,6,0,0.16,clear,0.1343,0
Jan,7,0,0.16,clear,0.1045,1
Jan,8,0,0.18,clear,0.1642,3
Jan,9,0,0.18,clear,0.0896,0
Jan,10,0,0.18,cloudy/misty,0.1045,4
Jan,11,0,0.18,cloudy/misty,0.1343,4
Jan,12,0,0.2,cloudy/misty,0.194,12
Jan,13,0,0.22,cloudy/misty,0.1642,9
Jan,14,0,0.22,cloudy/misty,0.1343,10
Jan,15,0,0.22,clear,0.2537,22
Jan,16,0,0.24,clear,0.1642,19
Jan,17,0,0.24,clear,0,9
Jan,18,0,0.22,clear,0.1343,9
Jan,19,0,0.22,cloudy/misty,0.2537,6
Jan,20,0,0.18,clear,0.0896,1
Jan,21,0,0.18,clear,0.0896,1
Jan,22,0,0.16,clear,0.0896,4
Jan,23,0,0.16,clear,0.0896,3
Jan,0,0,0.16,clear,0.1045,0
Jan,1,0,0.14,clear,0,7
Jan,2,0,0.16,clear,0,1
Jan,3,0,0.14,clear,0,1
Jan,4,0,0.14,clear,0,0
Jan,5,0,0.14,clear,0,0
Jan,7,0,0.14,clear,0,0
Jan,8,0,0.14,cloudy/misty,0,1
Jan,9,0,0.16,cloudy/misty,0,4
Jan,10,0,0.18,cloudy/misty,0,7
Jan,11,0,0.22,clear,0,9
Jan,12,0,0.3,clear,0.1045,10
Jan,13,0,0.28,clear,0.1045,13
Jan,14,0,0.28,clear,0.0896,18
Jan,15,0,0.3,clear,0,14
Jan,16,0,0.3,clear,0,19
Jan,17,0,0.3,clear,0.194,6
Jan,18,0,0.26,clear,0.1642,8
Jan,19,0,0.26,clear,0.194,9
Jan,20,0,0.26,cloudy/misty,0.1045,3
Jan,21,0,0.24,cloudy/misty,0.1642,3
Jan,22,0,0.24,cloudy/misty,0.194,2
Jan,23,0,0.24,cloudy/misty,0.2836,5
Jan,0,1,0.24,cloudy/misty,0.2239,1
Jan,1,1,0.22,clear,0.2537,2
Jan,2,1,0.22,clear,0.194,0
Jan,3,1,0.22,clear,0.194,0
Jan,4,1,0.2,clear,0.2239,0
Jan,5,1,0.18,clear,0.2836,0
Jan,6,1,0.16,clear,0.3284,0
Jan,7,1,0.16,cloudy/misty,0.2836,1
Jan,8,1,0.16,cloudy/misty,0.2836,3
Jan,9,1,0.16,cloudy/misty,0.2985,0
Jan,10,1,0.16,cloudy/misty,0.194,1
Jan,11,1,0.16,cloudy/misty,0.194,2
Jan,12,1,0.18,cloudy/misty,0.1045,6
Jan,13,1,0.16,cloudy/misty,0,2
Jan,14,1,0.18,cloudy/misty,0.1343,1
Jan,15,1,0.16,cloudy/misty,0.1343,3
Jan,16,1,0.16,cloudy/misty,0.194,3
Jan,17,1,0.16,cloudy/misty,0.194,6
Jan,18,1,0.16,cloudy/misty,0.2239,3
Jan,19,1,0.3,clear,0.1045,3
Jan,20,1,0.16,light rain/snow,0.1642,0
Jan,21,1,0.16,light rain/snow,0.0896,3
Jan,22,1,0.16,cloudy/misty,0.1045,0
Jan,23,1,0.16,cloudy/misty,0.0896,2
Feb,0,1,0.16,cloudy/misty,0.1045,2
Feb,1,1,0.16,cloudy/misty,0.1045,0
Feb,2,1,0.16,cloudy/misty,0,0
Feb,3,1,0.16,cloudy/misty,0,0
Feb,5,1,0.14,light rain/snow,0,0
Feb,6,1,0.14,light rain/snow,0,0
Feb,7,1,0.16,light rain/snow,0,0
Feb,8,1,0.16,light rain/snow,0,3
Feb,9,1,0.16,cloudy/misty,0,2
Feb,10,1,0.16,cloudy/misty,0,0
Feb,11,1,0.18,cloudy/misty,0,2
Feb,12,1,0.2,cloudy/misty,0,2
Feb,13,1,0.2,cloudy/misty,0,3
Feb,14,1,0.22,cloudy/misty,0.0896,5
Feb,15,1,0.24,cloudy/misty,0,7
Feb,16,1,0.24,cloudy/misty,0.1343,3
Feb,17,1,0.24,cloudy/misty,0,4
Feb,18,1,0.24,cloudy/misty,0.1045,3
Feb,19,1,0.24,cloudy/misty,0.1343,3
Feb,20,1,0.22,cloudy/misty,0.1343,5
Feb,21,1,0.22,cloudy/misty,0.1343,0
Feb,22,1,0.22,cloudy/misty,0.0896,2
Feb,23,1,0.2,light rain/snow,0.194,1
Feb,0,1,0.22,light rain/snow,0.1045,0
Feb,1,1,0.22,light rain/snow,0.194,0
Feb,2,1,0.22,light rain/snow,0.1343,4
Feb,3,1,0.22,light rain/snow,0.1343,0
Feb,4,1,0.22,light rain/snow,0.2836,0
Feb,5,1,0.22,light rain/snow,0.1045,0
Feb,6,1,0.22,light rain/snow,0.1045,1
Feb,7,1,0.22,light rain/snow,0.2239,1
Feb,8,1,0.22,light rain/snow,0.2239,1
Feb,9,1,0.24,cloudy/misty,0.0896,4
Feb,10,1,0.22,cloudy/misty,0,2
Feb,11,1,0.24,cloudy/misty,0.194,5
Feb,12,1,0.24,cloudy/misty,0.2239,3
Feb,13,1,0.34,clear,0.1642,1
Feb,14,1,0.38,clear,0.3881,2
Feb,15,1,0.38,clear,0.3284,10
Feb,16,1,0.36,clear,0.2985,8
Feb,17,1,0.36,clear,0.5224,7
Feb,18,1,0.34,clear,0.5522,7
Feb,19,1,0.28,clear,0.4925,3
Feb,20,1,0.24,clear,0.5522,4
Feb,21,1,0.22,clear,0.3284,1
Feb,22,1,0.22,clear,0.2537,5
Feb,23,1,0.2,clear,0.4478,3
Feb,0,1,0.2,clear,0.4478,1
Feb,1,1,0.2,clear,0.5224,0
Feb,2,1,0.18,clear,0.2537,0
Feb,3,1,0.18,clear,0.2537,0
Feb,5,1,0.16,clear,0.2985,0
Feb,6,1,0.16,clear,0.3582,0
Feb,7,1,0.14,clear,0.3284,1
Feb,8,1,0.14,clear,0.3582,4
Feb,9,1,0.16,clear,0.2985,6
Feb,10,1,0.18,clear,0.3284,2
Feb,11,1,0.18,clear,0.4478,9
Feb,12,1,0.2,clear,0.3582,2
Feb,13,1,0.2,clear,0.4179,4
Feb,14,1,0.22,clear,0.3881,4
Feb,15,1,0.22,clear,0.3284,4
Feb,16,1,0.22,clear,0.2537,5
Feb,17,1,0.2,clear,0.194,5
Feb,18,1,0.2,clear,0.1642,2
Feb,19,1,0.2,clear,0,4
Feb,20,1,0.2,clear,0.0896,1
Feb,21,1,0.18,clear,0.1045,1
Feb,22,1,0.18,clear,0.0896,2
Feb,23,1,0.2,clear,0.1045,4
Feb,0,1,0.2,cloudy/misty,0,3
Feb,1,1,0.16,cloudy/misty,0,0
Feb,2,1,0.14,cloudy/misty,0.1045,0
Feb,3,1,0.14,cloudy/misty,0.1045,0
Feb,5,1,0.14,cloudy/misty,0.1343,0
Feb,6,1,0.16,cloudy/misty,0,2
Feb,7,1,0.14,clear,0,0
Feb,8,1,0.14,clear,0.1343,3
Feb,9,1,0.16,cloudy/misty,0.1343,3
Feb,10,1,0.2,cloudy/misty,0.1343,5
Feb,11,1,0.22,clear,0.1642,3
Feb,12,1,0.24,cloudy/misty,0.1642,8
Feb,13,1,0.26,cloudy/misty,0.2239,9
Feb,14,1,0.28,cloudy/misty,0.1642,15
Feb,15,1,0.28,cloudy/misty,0.2537,9
Feb,16,1,0.3,cloudy/misty,0.2239,8
Feb,17,1,0.26,cloudy/misty,0.1343,10
Feb,18,1,0.24,cloudy/misty,0.1045,3
Feb,19,1,0.24,cloudy/misty,0.1343,1
Feb,20,1,0.24,cloudy/misty,0.1642,2
Feb,21,1,0.24,cloudy/misty,0.1642,2
Feb,22,1,0.24,cloudy/misty,0.1642,1
Feb,23,1,0.24,cloudy/misty,0.1343,1
Feb,0,0,0.24,cloudy/misty,0.1642,3
Feb,1,0,0.24,cloudy/misty,0.1642,1
Feb,2,0,0.24,cloudy/misty,0.1642,5
Feb,3,0,0.24,cloudy/misty,0.1642,1
Feb,4,0,0.22,light rain/snow,0.1343,0
Feb,5,0,0.2,light rain/snow,0.0896,0
Feb,6,0,0.2,light rain/snow,0,0
Feb,7,0,0.22,light rain/snow,0.0896,0
Feb,8,0,0.2,light rain/snow,0.0896,0
Feb,9,0,0.2,light rain/snow,0.0896,3
Feb,10,0,0.2,light rain/snow,0.1343,3
Feb,11,0,0.22,light rain/snow,0.1343,1
Feb,12,0,0.22,light rain/snow,0.1642,10
Feb,13,0,0.22,light rain/snow,0.1642,10
Feb,14,0,0.22,light rain/snow,0,5
Feb,15,0,0.22,light rain/snow,0,11
Feb,16,0,0.22,light rain/snow,0.1343,8
Feb,17,0,0.24,cloudy/misty,0.2836,14
Feb,18,0,0.28,cloudy/misty,0.4478,2
Feb,19,0,0.28,cloudy/misty,0.4478,6
Feb,20,0,0.3,clear,0.2537,5
Feb,21,0,0.26,clear,0.194,3
Feb,22,0,0.26,clear,0.1343,2
Feb,23,0,0.26,clear,0.2239,7
Feb,0,0,0.26,clear,0.194,2
Feb,1,0,0.26,clear,0.4179,4
Feb,2,0,0.26,clear,0.3284,0
Feb,3,0,0.26,clear,0.0896,3
Feb,4,0,0.26,clear,0.3582,0
Feb,5,0,0.26,clear,0.2239,0
Feb,6,0,0.26,clear,0.2239,0
Feb,7,0,0.24,clear,0.1642,0
Feb,8,0,0.24,clear,0.1045,2
Feb,9,0,0.28,clear,0.1045,7
Feb,10,0,0.3,clear,0.2537,15
Feb,11,0,0.32,clear,0.2537,28
Feb,12,0,0.34,clear,0,48
Feb,13,0,0.34,clear,0,47
Feb,14,0,0.34,clear,0.0896,47
Feb,15,0,0.34,clear,0.0896,52
Feb,16,0,0.34,clear,0.1045,42
Feb,17,0,0.34,clear,0,24
Feb,18,0,0.3,clear,0.1642,13
Feb,19,0,0.28,clear,0.1343,1
Feb,20,0,0.28,clear,0.1045,5
Feb,21,0,0.26,clear,0,5
Feb,22,0,0.26,clear,0,5
Feb,23,0,0.24,clear,0,4
Feb,0,1,0.24,clear,0,1
Feb,1,1,0.22,clear,0,1
Feb,2,1,0.2,clear,0,0
Feb,3,1,0.2,clear,0,0
Feb,4,1,0.2,clear,0,1
Feb,5,1,0.2,clear,0,1
Feb,6,1,0.18,clear,0,1
Feb,7,1,0.18,clear,0,6
Feb,8,1,0.16,cloudy/misty,0,7
Feb,9,1,0.22,clear,0,3
Feb,10,1,0.24,clear,0.1045,6
Feb,11,1,0.3,clear,0.0896,11
Feb,12,1,0.32,cloudy/misty,0,7
Feb,13,1,0.36,cloudy/misty,0.0896,10
Feb,14,1,0.36,cloudy/misty,0.0896,8
Feb,15,1,0.38,cloudy/misty,0.0896,4
Feb,16,1,0.36,cloudy/misty,0.1343,16
Feb,17,1,0.32,cloudy/misty,0.1642,9
Feb,18,1,0.34,cloudy/misty,0.1343,5
Feb,19,1,0.32,cloudy/misty,0,5
Feb,20,1,0.32,cloudy/misty,0.1045,6
Feb,21,1,0.32,clear,0,3
Feb,22,1,0.28,clear,0.0896,3
Feb,23,1,0.3,cloudy/misty,0,6
Feb,0,1,0.28,cloudy/misty,0,4
Feb,1,1,0.28,cloudy/misty,0,0
Feb,2,1,0.26,cloudy/misty,0.1045,1
Feb,3,1,0.28,light rain/snow,0.1642,0
Feb,4,1,0.26,clear,0.1642,0
Feb,5,1,0.26,clear,0.3284,0
Feb,6,1,0.26,clear,0.3284,0
Feb,7,1,0.24,clear,0.4179,3
Feb,8,1,0.24,clear,0.4925,7
Feb,9,1,0.24,clear,0.4925,7
Feb,10,1,0.22,clear,0.5522,4
Feb,11,1,0.22,clear,0.4627,1
Feb,12,1,0.24,clear,0.4925,2
Feb,13,1,0.24,cloudy/misty,0.4478,2
Feb,14,1,0.22,clear,0.4179,3
Feb,15,1,0.22,clear,0.3881,6
Feb,16,1,0.22,clear,0.5224,4
Feb,17,1,0.22,clear,0.5821,4
Feb,18,1,0.2,clear,0.3881,1
Feb,19,1,0.16,clear,0.4627,1
Feb,20,1,0.16,clear,0.3284,3
Feb,21,1,0.14,clear,0.4627,8
Feb,22,1,0.12,clear,0.3582,0
Feb,23,1,0.12,clear,0.3284,3
Feb,0,1,0.1,clear,0.3582,0
Feb,1,1,0.1,clear,0.2239,0
Feb,2,1,0.08,clear,0.2836,1
Feb,3,1,0.06,clear,0.1343,0
Feb,5,1,0.06,clear,0.1045,0
Feb,6,1,0.06,clear,0,0
Feb,7,1,0.06,clear,0.1045,4
Feb,8,1,0.1,clear,0,1
Feb,9,1,0.12,clear,0.1642,4
Feb,10,1,0.14,clear,0,8
Feb,11,1,0.14,cloudy/misty,0.1642,1
Feb,12,1,0.18,cloudy/misty,0.2239,4
Feb,13,1,0.18,clear,0.2537,2
Feb,14,1,0.2,clear,0.2985,2
Feb,15,1,0.2,cloudy/misty,0.2836,3
Feb,16,1,0.2,cloudy/misty,0.2537,7
Feb,17,1,0.2,cloudy/misty,0.2537,9
Feb,18,1,0.18,cloudy/misty,0.2985,2
Feb,19,1,0.14,light rain/snow,0.2537,1
Feb,20,1,0.14,light rain/snow,0.1642,0
Feb,21,1,0.14,cloudy/misty,0.1642,0
Feb,22,1,0.16,light rain/snow,0.1642,4
Feb,23,1,0.16,light rain/snow,0.194,0
Feb,0,1,0.14,light rain/snow,0.194,0
Feb,1,1,0.14,light rain/snow,0.1343,0
Feb,2,1,0.14,light rain/snow,0.1343,0
Feb,4,1,0.14,cloudy/misty,0.2239,0
Feb,5,1,0.12,cloudy/misty,0.2239,0
Feb,6,1,0.12,cloudy/misty,0.2836,0
Feb,7,1,0.1,clear,0.4179,0
Feb,8,1,0.1,clear,0.3284,5
Feb,9,1,0.12,clear,0.3582,1
Feb,10,1,0.12,clear,0.2985,1
Feb,11,1,0.14,clear,0.3582,1
Feb,12,1,0.16,clear,0.3881,4
Feb,13,1,0.18,clear,0.2985,3
Feb,14,1,0.2,clear,0.2836,6
Feb,15,1,0.2,clear,0.2537,0
Feb,16,1,0.2,clear,0.2985,4
Feb,17,1,0.18,clear,0.194,6
Feb,18,1,0.16,clear,0.1343,3
Feb,19,1,0.14,clear,0.1045,2
Feb,20,1,0.14,clear,0.0896,4
Feb,21,1,0.14,clear,0,2
Feb,22,1,0.12,clear,0,4
Feb,23,1,0.12,clear,0.1045,1
Feb,0,1,0.1,clear,0.1045,2
Feb,1,1,0.1,clear,0.0896,1
Feb,2,1,0.1,clear,0.0896,0
Feb,5,1,0.08,clear,0.0896,0
Feb,6,1,0.1,clear,0,1
Feb,7,1,0.08,clear,0,1
Feb,8,1,0.1,clear,0.1642,4
Feb,9,1,0.12,clear,0.2239,8
Feb,10,1,0.14,clear,0.194,5
Feb,11,1,0.22,clear,0.1343,12
Feb,12,1,0.22,clear,0.1343,7
Feb,13,1,0.24,clear,0.194,21
Feb,14,1,0.3,clear,0.2537,17
Feb,15,1,0.32,clear,0.1642,12
Feb,16,1,0.3,clear,0.194,14
Feb,17,1,0.3,clear,0,18
Feb,18,1,0.28,clear,0,9
Feb,19,1,0.26,clear,0,7
Feb,20,1,0.22,clear,0.1343,2
Feb,21,1,0.2,clear,0.1343,1
Feb,22,1,0.2,clear,0.0896,2
Feb,23,1,0.18,clear,0,5
Feb,0,0,0.16,clear,0.0896,3
Feb,1,0,0.14,clear,0,2
Feb,2,0,0.14,clear,0,2
Feb,3,0,0.12,clear,0,3
Feb,4,0,0.12,clear,0.0896,0
Feb,5,0,0.12,clear,0.0896,0
Feb,6,0,0.12,clear,0.194,1
Feb,7,0,0.12,clear,0.1045,2
Feb,8,0,0.14,clear,0.1343,2
Feb,9,0,0.16,clear,0.1343,5
Feb,10,0,0.22,clear,0.2537,13
Feb,11,0,0.3,clear,0.3284,30
Feb,12,0,0.3,clear,0.4627,27
Feb,13,0,0.3,clear,0.4179,32
Feb,14,0,0.34,clear,0.2836,30
Feb,15,0,0.34,clear,0.4179,47
Feb,16,0,0.34,clear,0.4179,42
Feb,17,0,0.32,clear,0.5224,24
Feb,18,0,0.28,clear,0.3284,4
Feb,19,0,0.28,clear,0.1642,2
Feb,20,0,0.26,clear,0.2239,1
Feb,21,0,0.26,clear,0,9
Feb,22,0,0.24,clear,0.0896,6
Feb,23,0,0.22,clear,0.1343,1
Feb,0,0,0.2,clear,0.1045,5
Feb,1,0,0.2,clear,0.0896,1
Feb,2,0,0.2,cloudy/misty,0.0896,1
Feb,3,0,0.2,cloudy/misty,0.1045,4
Feb,4,0,0.2,cloudy/misty,0.1642,0
Feb,6,0,0.2,cloudy/misty,0.1343,2
Feb,7,0,0.22,cloudy/misty,0,0
Feb,8,0,0.22,cloudy/misty,0.194,1
Feb,9,0,0.24,cloudy/misty,0.2239,12
Feb,10,0,0.3,clear,0.3284,19
Feb,11,0,0.32,clear,0.4478,26
Feb,12,0,0.36,clear,0.4627,58
Feb,13,0,0.38,clear,0.3582,62
Feb,14,0,0.4,cloudy/misty,0.4179,51
Feb,15,0,0.4,cloudy/misty,0.2985,40
Feb,16,0,0.42,cloudy/misty,0.3284,28
Feb,17,0,0.42,clear,0.3284,30
Feb,18,0,0.4,clear,0.2985,17
Feb,19,0,0.4,clear,0.2836,11
Feb,20,0,0.4,clear,0.3284,15
Feb,21,0,0.4,clear,0.3582,6
Feb,22,0,0.4,clear,0.2985,5
Feb,23,0,0.4,clear,0.3582,3
Feb,0,1,0.38,clear,0.3582,3
Feb,1,1,0.38,clear,0.3582,1
Feb,2,1,0.36,clear,0.2985,0
Feb,3,1,0.34,clear,0.2239,1
Feb,4,1,0.32,clear,0.2836,0
Feb,5,1,0.32,clear,0.2836,0
Feb,6,1,0.34,clear,0.2985,1
Feb,7,1,0.34,clear,0.2985,2
Feb,8,1,0.38,clear,0.4627,7
Feb,9,1,0.4,clear,0.3881,8
Feb,10,1,0.44,clear,0.2239,9
Feb,11,1,0.52,clear,0.2537,10
Feb,12,1,0.56,clear,0.4478,27
Feb,13,1,0.58,clear,0.3881,27
Feb,14,1,0.6,clear,0.4925,14
Feb,15,1,0.56,clear,0.6567,19
Feb,16,1,0.52,clear,0.4627,16
Feb,17,1,0.46,clear,0.6119,25
Feb,18,1,0.4,clear,0.6119,11
Feb,19,1,0.38,clear,0.4925,12
Feb,20,1,0.36,clear,0.4627,5
Feb,21,1,0.36,clear,0.5224,8
Feb,22,1,0.34,clear,0.6567,1
Feb,23,1,0.32,clear,0.4925,1
Feb,0,1,0.3,clear,0.4179,7
Feb,1,1,0.3,clear,0.7761,0
Feb,2,1,0.28,clear,0.6866,1
Feb,4,1,0.22,clear,0.5224,0
Feb,5,1,0.22,clear,0.4627,0
Feb,6,1,0.2,clear,0.3284,0
Feb,7,1,0.2,clear,0.3582,2
Feb,8,1,0.2,clear,0.3582,10
Feb,9,1,0.22,clear,0.4478,2
Feb,10,1,0.24,clear,0.2836,5
Feb,11,1,0.26,clear,0.2537,11
Feb,12,1,0.28,clear,0.2537,6
Feb,13,1,0.32,clear,0.2239,14
Feb,14,1,0.34,clear,0.2239,10
Feb,15,1,0.34,clear,0.1642,11
Feb,16,1,0.34,clear,0.2537,21
Feb,17,1,0.32,clear,0.2239,15
Feb,18,1,0.3,clear,0.1343,14
Feb,19,1,0.28,clear,0.1343,3
Feb,20,1,0.26,clear,0.1045,3
Feb,21,1,0.24,clear,0,5
Feb,22,1,0.24,clear,0,0
Feb,23,1,0.22,cloudy/misty,0.0896,0
Feb,0,1,0.22,clear,0.0896,0
Feb,1,1,0.2,clear,0.0896,0
Feb,3,1,0.2,cloudy/misty,0.194,0
Feb,4,1,0.2,clear,0.194,0
Feb,5,1,0.2,clear,0.194,0
Feb,6,1,0.2,clear,0.2239,1
Feb,7,1,0.2,cloudy/misty,0.2239,5
Feb,8,1,0.22,cloudy/misty,0.1642,6
Feb,9,1,0.24,clear,0.2836,2
Feb,10,1,0.26,clear,0.3881,14
Feb,11,1,0.34,clear,0.2985,7
Feb,12,1,0.38,clear,0.3284,14
Feb,13,1,0.42,clear,0.3582,13
Feb,14,1,0.46,clear,0.4179,17
Feb,15,1,0.46,clear,0.4179,35
Feb,16,1,0.46,clear,0.3881,26
Feb,17,1,0.46,clear,0.2836,11
Feb,18,1,0.4,clear,0.2239,20
Feb,19,1,0.34,clear,0.2239,18
Feb,20,1,0.38,clear,0.194,10
Feb,21,1,0.36,clear,0.194,5
Feb,22,1,0.34,clear,0.194,12
Feb,23,1,0.38,clear,0.2239,2
Feb,0,1,0.34,clear,0.194,1
Feb,1,1,0.34,clear,0.2239,0
Feb,2,1,0.34,cloudy/misty,0.2239,2
Feb,3,1,0.34,clear,0.194,3
Feb,4,1,0.32,clear,0.194,3
Feb,5,1,0.32,clear,0.0896,1
Feb,6,1,0.3,clear,0.1343,3
Feb,7,1,0.32,clear,0.1045,7
Feb,8,1,0.32,clear,0.0896,18
Feb,9,1,0.36,clear,0.194,16
Feb,10,1,0.38,clear,0.194,18
Feb,11,1,0.44,cloudy/misty,0.2537,19
Feb,12,1,0.48,clear,0.2239,15
Feb,13,1,0.54,clear,0.2239,15
Feb,14,1,0.6,clear,0.2239,26
Feb,15,1,0.6,clear,0.2537,15
Feb,16,1,0.56,cloudy/misty,0.2985,29
Feb,17,1,0.58,cloudy/misty,0.2985,18
Feb,18,1,0.54,cloudy/misty,0.2836,11
Feb,19,1,0.48,clear,0.3284,14
Feb,20,1,0.48,clear,0.3284,8
Feb,21,1,0.52,clear,0.3881,5
Feb,22,1,0.5,clear,0.2836,8
Feb,23,1,0.46,clear,0.2985,4
Feb,0,1,0.44,clear,0.2836,12
Feb,1,1,0.44,clear,0.2239,1
Feb,2,1,0.44,clear,0.2836,2
Feb,3,1,0.46,clear,0.2537,2
Feb,4,1,0.46,clear,0.2537,0
Feb,5,1,0.46,cloudy/misty,0.1045,1
Feb,6,1,0.44,cloudy/misty,0.1642,2
Feb,7,1,0.42,cloudy/misty,0.2239,8
Feb,8,1,0.42,cloudy/misty,0.194,26
Feb,9,1,0.42,cloudy/misty,0.194,15
Feb,10,1,0.44,cloudy/misty,0.2239,17
Feb,11,1,0.44,clear,0.1642,31
Feb,12,1,0.5,clear,0.194,59
Feb,13,1,0.6,clear,0.194,45
Feb,14,1,0.66,clear,0.2985,73
Feb,15,1,0.66,clear,0.3284,55
Feb,16,1,0.66,clear,0.2836,68
Feb,17,1,0.66,clear,0.3582,52
Feb,18,1,0.64,clear,0.3284,29
Feb,19,1,0.62,clear,0.5821,16
Feb,20,1,0.6,clear,0.194,19
Feb,21,1,0.58,clear,0.4925,11
Feb,22,1,0.54,clear,0.2537,19
Feb,23,1,0.52,clear,0.2836,16
Feb,0,0,0.48,clear,0.4925,6
Feb,1,0,0.46,clear,0.4179,10
Feb,2,0,0.44,clear,0.3881,3
Feb,3,0,0.42,clear,0.2985,0
Feb,4,0,0.4,clear,0.3284,0
Feb,5,0,0.4,clear,0.3284,0
Feb,6,0,0.4,clear,0.4179,3
Feb,7,0,0.38,clear,0.5224,6
Feb,8,0,0.38,clear,0.5821,9
Feb,9,0,0.4,clear,0.6567,18
Feb,10,0,0.42,clear,0.5821,34
Feb,11,0,0.44,clear,0.5821,47
Feb,12,0,0.44,clear,0.4925,38
Feb,13,0,0.44,clear,0.6119,52
Feb,14,0,0.46,clear,0.6567,102
Feb,15,0,0.44,clear,0.7463,84
Feb,16,0,0.44,clear,0.6418,39
Feb,17,0,0.42,clear,0.6119,36
Feb,18,0,0.36,clear,0.4478,21
Feb,19,0,0.34,clear,0.3582,5
Feb,20,0,0.32,clear,0.5224,9
Feb,21,0,0.32,clear,0.5522,4
Feb,22,0,0.3,clear,0.4925,2
Feb,23,0,0.28,clear,0.4478,4
Feb,0,0,0.26,clear,0.4478,3
Feb,1,0,0.24,clear,0.4627,5
Feb,2,0,0.24,clear,0.5522,0
Feb,3,0,0.22,clear,0.5522,9
Feb,4,0,0.22,clear,0.5522,0
Feb,6,0,0.2,clear,0.2985,1
Feb,7,0,0.18,clear,0.2537,0
Feb,8,0,0.2,clear,0.1045,2
Feb,9,0,0.22,clear,0.2836,7
Feb,10,0,0.26,cloudy/misty,0.194,34
Feb,11,0,0.3,cloudy/misty,0.1642,72
Feb,12,0,0.3,clear,0.1045,62
Feb,13,0,0.34,clear,0,76
Feb,14,0,0.36,clear,0.1642,108
Feb,15,0,0.36,clear,0.0896,66
Feb,16,0,0.36,clear,0.0896,59
Feb,17,0,0.34,clear,0.1642,60
Feb,18,0,0.34,cloudy/misty,0.1343,30
Feb,19,0,0.34,cloudy/misty,0.1343,3
Feb,20,0,0.34,cloudy/misty,0,12
Feb,21,0,0.32,cloudy/misty,0,17
Feb,22,0,0.32,cloudy/misty,0.2239,4
Feb,23,0,0.3,cloudy/misty,0.1642,9
Feb,0,0,0.34,cloudy/misty,0.3284,7
Feb,1,0,0.34,cloudy/misty,0.3284,2
Feb,2,0,0.34,cloudy/misty,0.3284,1
Feb,3,0,0.34,cloudy/misty,0.2985,2
Feb,4,0,0.32,clear,0.1642,1
Feb,5,0,0.34,cloudy/misty,0,1
Feb,6,0,0.42,cloudy/misty,0.2985,2
Feb,7,0,0.42,cloudy/misty,0.2836,3
Feb,8,0,0.32,cloudy/misty,0.2985,7
Feb,9,0,0.32,cloudy/misty,0.2836,11
Feb,10,0,0.32,cloudy/misty,0.2537,29
Feb,11,0,0.32,cloudy/misty,0.1045,20
Feb,12,0,0.32,cloudy/misty,0.194,26
Feb,13,0,0.3,light rain/snow,0.3284,28
Feb,14,0,0.32,cloudy/misty,0.2537,15
Feb,15,0,0.3,cloudy/misty,0.4478,11
Feb,16,0,0.28,light rain/snow,0.4179,8
Feb,17,0,0.28,cloudy/misty,0.3881,18
Feb,18,0,0.24,cloudy/misty,0.3582,2
Feb,19,0,0.24,cloudy/misty,0.3582,0
Feb,20,0,0.24,light rain/snow,0.3881,0
Feb,21,0,0.22,light rain/snow,0.4478,1
Feb,22,0,0.2,light rain/snow,0.4179,0
Feb,23,0,0.2,light rain/snow,0.4179,0
Feb,6,1,0.12,cloudy/misty,0.2836,0
Feb,7,1,0.12,cloudy/misty,0.2836,0
Feb,8,1,0.12,cloudy/misty,0.2537,7
Feb,9,1,0.14,cloudy/misty,0.2537,5
Feb,10,1,0.16,clear,0,0
Feb,11,1,0.16,clear,0,7
Feb,12,1,0.2,clear,0.1045,7
Feb,13,1,0.22,clear,0.1642,3
Feb,14,1,0.22,clear,0.194,9
Feb,15,1,0.24,clear,0.194,2
Feb,16,1,0.22,clear,0.1642,7
Feb,17,1,0.22,clear,0.2239,8
Feb,18,1,0.22,clear,0.1343,6
Feb,19,1,0.2,clear,0.2836,4
