Age,Experience,Income,Family,AvgAmt,Education,Subscriber
48,23,78,4,3.6,PhD,No
57,32,68,2,3.7,Bachelor,No
58,32,49,1,1.4,Bachelor,No
58,33,39,2,2.3,PhD,No
44,20,151,1,3.5,Bachelor,No
54,28,159,2,0.5,Bachelor,No
59,33,89,4,1.9,Master,No
63,37,105,4,1.7,PhD,No
61,35,78,2,2,Bachelor,No
58,32,128,2,2.7,Bachelor,No
44,20,81,4,0.8,Bachelor,No
53,29,50,4,0.1,PhD,No
63,39,38,3,0.1,PhD,No
41,17,119,2,6.1,Bachelor,No
50,26,110,3,1.8,Master,No
51,25,29,1,1.4,PhD,No
47,22,19,1,0.4,PhD,No
43,19,130,2,4.7,PhD,Yes
46,21,38,1,2.4,Bachelor,No
50,24,31,1,0.3,PhD,No
33,9,14,4,0.7,Master,No
27,2,158,3,0.4,Master,Yes
34,8,39,4,0.2,Bachelor,No
34,9,141,2,4.9,PhD,Yes
28,2,33,3,1,Bachelor,No
29,5,92,2,0.6,Bachelor,No
52,26,78,3,3,Master,No
47,22,42,3,2.7,Master,No
41,16,15,2,0.3,Master,No
58,32,48,1,2.8,Master,No
37,12,63,3,2.3,Bachelor,No
57,33,149,1,4.7,Bachelor,No
63,39,49,1,0.8,Bachelor,No
60,35,125,2,3.9,Bachelor,No
50,25,58,1,1.3,Master,No
60,35,48,3,1.5,Bachelor,No
54,30,75,2,3.2,PhD,No
28,4,114,2,0.2,Bachelor,No
45,21,134,4,5.5,Master,Yes
28,2,111,4,2.3,PhD,No
54,29,62,4,3.8,Master,No
42,18,45,1,0.7,Bachelor,No
30,4,113,2,0.2,Bachelor,No
61,36,128,1,2.6,Bachelor,No
64,38,168,4,5.7,PhD,Yes
38,13,81,1,4,PhD,No
39,14,75,1,0.1,Master,No
54,29,21,4,0.1,PhD,No
59,33,83,3,4.4,Bachelor,No
39,15,121,1,3.5,Bachelor,No
63,33,40,4,1.67,PhD,No
31,5,101,1,2.9,PhD,No
56,26,90,2,4.5,PhD,No
47,20,68,1,2.67,Master,No
28,3,74,2,1.8,Master,No
32,8,74,4,0.1,Master,No
54,30,51,2,3.2,PhD,No
29,5,149,1,1.5,Bachelor,No
39,15,31,1,1.4,PhD,No
26,0,85,2,1.6,PhD,No
29,1,62,2,1.75,PhD,No
46,21,44,1,0.3,Bachelor,No
38,13,63,3,0.5,PhD,No
55,31,23,2,0.3,Bachelor,No
48,22,40,3,2.2,Master,No
36,10,78,2,4.5,PhD,No
39,13,40,3,0.9,PhD,No
40,16,78,4,2.4,Bachelor,No
26,0,129,3,0.7,Master,Yes
55,29,71,3,0.3,Master,No
61,35,23,3,0.3,PhD,No
57,33,15,2,0.3,Bachelor,No
56,31,28,1,1.3,Bachelor,No
31,5,23,3,1,Bachelor,No
61,31,19,1,1.5,PhD,No
58,32,42,3,1.4,PhD,No
43,18,113,2,0.4,Bachelor,No
29,5,34,4,0.4,Master,No
50,23,19,1,0.5,Master,No
49,25,43,1,1.6,Master,No
43,18,179,3,1.2,Bachelor,Yes
58,32,44,3,2.2,PhD,No
41,16,21,2,0.1,Master,No
65,40,115,1,2.5,Bachelor,No
52,27,81,4,3.8,Master,No
55,31,91,2,2.8,Bachelor,No
49,25,30,4,0.9,Master,No
52,22,55,3,1.4,PhD,No
56,31,48,2,2.1,PhD,No
30,4,23,4,0.3,Master,No
36,10,21,3,0.1,Master,No
41,17,55,2,1.7,Bachelor,No
42,15,21,3,1,Master,No
60,34,40,3,2.2,PhD,No
44,20,30,4,0.3,Bachelor,No
34,9,78,3,0.6,Master,No
56,32,65,2,3.2,PhD,No
31,5,50,4,2.1,PhD,No
29,4,55,4,2,Master,No
31,5,111,2,0.2,Bachelor,No
36,10,21,3,0.1,Master,No
42,16,65,3,0.5,PhD,No
64,39,114,1,0.8,PhD,No
61,36,54,3,0.9,PhD,No
35,11,75,2,1.7,Master,No
28,2,13,4,0.4,Bachelor,No
38,14,54,2,0.6,PhD,No
44,17,22,3,1,Master,No
45,20,198,2,2.8,Bachelor,No
46,20,18,1,0.2,Bachelor,No
57,32,74,4,0.7,Bachelor,No
40,14,61,4,0.2,PhD,No
38,12,64,2,1.8,Bachelor,No
39,14,10,2,0.3,Master,No
23,2,82,2,1.8,Master,No
47,22,61,3,2.7,Master,No
32,7,83,2,2.5,Bachelor,No
30,5,73,3,2.6,PhD,No
54,30,22,2,0.4,Bachelor,No
25,0,91,2,1.8,Master,No
60,34,65,3,2.2,PhD,No
61,36,13,3,0.5,Bachelor,No
36,11,103,1,4.6,Bachelor,No
52,26,95,1,0.3,Bachelor,No
33,7,31,4,1,Bachelor,No
57,31,131,3,0.6,Bachelor,Yes
34,8,175,4,1.1,PhD,Yes
50,24,38,4,0.1,Bachelor,No
43,18,104,3,1,Bachelor,No
34,10,114,3,3.3,PhD,Yes
26,1,38,4,1.7,Master,No
26,0,30,4,1.3,PhD,No
48,22,19,2,0.1,PhD,No
49,25,25,4,1,Bachelor,No
47,22,124,4,5,PhD,Yes
43,19,20,3,0.5,Bachelor,No
40,15,83,1,1,PhD,No
31,5,18,4,0.3,Master,No
27,1,99,1,3,PhD,Yes
55,29,62,3,0.3,Master,No
54,30,24,1,0.1,Master,No
23,1,13,4,1,Bachelor,No
54,28,64,2,0.8,PhD,No
57,33,62,3,2.67,Bachelor,No
41,15,158,1,4.7,Master,Yes
28,4,88,1,5.4,Bachelor,No
33,7,28,4,0.8,Bachelor,No
51,27,52,2,1,PhD,No
28,4,82,4,0,Bachelor,No
63,37,140,2,6.9,Bachelor,No
29,4,80,1,0.8,Master,No
62,38,58,4,1.2,Master,No
51,25,180,1,1.7,Bachelor,No
52,28,55,1,1.6,Master,No
43,16,65,3,2.67,Master,No
39,12,62,3,2.33,Master,No
35,9,23,4,0.3,Bachelor,No
34,10,35,1,1.7,Bachelor,No
49,24,35,4,0.2,Master,No
43,18,74,4,0.4,Bachelor,No
48,24,14,3,0.4,Bachelor,No
30,4,83,2,1.5,PhD,No
46,21,71,4,1.9,PhD,No
43,17,53,2,0.7,Bachelor,No
27,3,103,2,0.6,Bachelor,No
39,15,109,1,1.7,Bachelor,No
58,33,60,2,1.9,Master,No
44,17,12,3,0.67,Master,No
39,15,141,2,8,Bachelor,No
35,10,128,1,3.8,Bachelor,No
41,16,98,3,1,Bachelor,No
43,18,41,1,0.5,PhD,No
55,25,90,2,4.5,PhD,No
32,6,31,1,0.3,Bachelor,No
56,26,74,1,3,PhD,No
30,5,83,4,1.8,PhD,No
65,39,35,1,0.5,PhD,No
31,7,140,1,4,Bachelor,No
41,15,65,3,0.5,PhD,No
55,29,35,3,1.4,Bachelor,No
37,7,73,4,1.8,PhD,No
34,10,29,1,1.5,Master,No
34,9,55,4,2,Master,No
33,9,20,4,0.7,Master,No
48,23,70,1,2.8,Master,No
28,3,81,4,0.2,Bachelor,No
30,4,25,2,0.3,Bachelor,No
44,20,119,2,7.5,Bachelor,No
61,35,49,4,1.7,Master,No
59,33,38,1,1.4,Bachelor,No
33,7,80,2,1.5,PhD,No
56,32,84,1,4.3,Bachelor,No
53,29,61,4,1.6,Master,No
42,16,173,2,1.5,Master,Yes
43,19,60,2,2.5,Bachelor,No
35,9,83,2,4.5,PhD,No
61,35,59,1,2.8,Master,No
39,9,32,3,2,PhD,No
61,37,33,3,0.1,PhD,No
40,15,19,4,0.2,PhD,No
34,8,14,4,0.3,Bachelor,No
65,39,94,4,4.1,Bachelor,Yes
40,16,154,2,6.1,Bachelor,No
39,15,33,1,2,Master,No
61,35,28,2,0.2,PhD,No
40,16,44,1,1.8,Bachelor,No
49,23,81,2,0.8,PhD,No
43,18,29,1,0.5,PhD,No
45,21,58,3,0.3,PhD,No
52,28,38,4,0.9,Master,No
32,8,82,3,1.5,Bachelor,No
31,7,18,1,0.4,PhD,No
27,2,45,2,1.7,Master,No
33,9,64,4,3.4,Bachelor,No
65,40,48,3,2.4,Bachelor,No
62,37,24,1,0.3,PhD,No
55,25,65,4,2,PhD,No
46,20,111,1,0,Bachelor,No
37,12,114,3,0.6,Master,No
60,35,39,2,1.6,PhD,No
44,14,19,1,0.75,PhD,No
35,9,22,3,0.1,Master,No
52,28,49,4,1.1,Master,No
30,4,40,1,0.3,Bachelor,No
62,36,63,1,1.6,Bachelor,No
41,15,55,1,2.8,Bachelor,No
38,14,33,1,2,Master,No
52,26,31,4,1.5,PhD,No
48,24,24,4,0.2,Bachelor,No
47,22,81,4,3.6,PhD,No
41,17,81,1,0.8,Master,No
44,20,113,2,3.3,Bachelor,No
31,6,92,2,3.3,Bachelor,No
50,25,81,1,1.2,Bachelor,No
36,11,101,3,1.2,PhD,No
52,26,78,3,3,Master,No
62,38,78,2,0,PhD,No
55,30,35,1,1.5,Master,No
61,37,9,2,0.3,PhD,No
34,7,82,4,2,Master,No
34,9,41,1,2.5,PhD,No
59,35,84,1,1.8,PhD,No
41,17,42,4,2.2,Master,No
33,8,54,3,2.3,Bachelor,No
55,30,84,2,0,PhD,No
64,40,131,1,3.8,Bachelor,No
44,19,85,2,3.8,PhD,No
32,8,84,4,3.4,Bachelor,No
67,41,114,4,2.4,PhD,No
40,14,61,3,0.5,PhD,No
57,31,39,1,2.2,PhD,No
59,35,21,2,1,Bachelor,No
43,17,111,4,5.4,PhD,Yes
58,34,68,2,2.8,Bachelor,No
50,23,179,4,3.6,Master,Yes
52,27,93,4,4.1,Master,Yes
35,9,85,2,1.8,Bachelor,No
40,15,180,1,4.1,Bachelor,No
31,5,110,2,1.5,PhD,No
32,8,65,1,1.2,Bachelor,No
55,31,159,1,3.9,PhD,Yes
43,19,81,2,3.2,Bachelor,No
31,6,132,1,3.8,Bachelor,No
26,1,44,1,2,Master,No
58,33,98,1,2.6,Bachelor,No
51,25,62,2,1.5,Master,No
45,21,91,1,4.7,Bachelor,No
56,30,29,4,0.7,Master,No
25,1,101,4,2.1,PhD,No
38,13,65,3,0.7,Master,No
62,36,58,1,2.8,Master,No
39,13,32,2,0.8,PhD,No
56,30,140,4,0.5,Bachelor,Yes
50,25,44,1,0.3,Bachelor,No
52,27,113,1,0.1,PhD,No
53,28,38,1,1.3,Master,No
25,1,13,4,0.4,Bachelor,No
44,20,62,2,2.5,Bachelor,No
42,12,29,3,2,PhD,No
42,16,141,3,4,Master,Yes
63,37,132,1,4.4,Master,Yes
57,32,23,1,0.3,PhD,No
56,32,11,2,0.3,Bachelor,No
60,34,90,4,1.9,Master,No
62,38,43,1,1.9,Master,No
48,22,59,4,2.6,Bachelor,No
37,11,28,2,0.8,PhD,No
55,29,28,2,0.7,Master,No
42,17,108,3,1,Bachelor,No
39,13,78,1,2.8,PhD,No
47,22,65,1,2.4,Bachelor,No
34,10,25,4,1,Bachelor,No
48,23,108,2,3.8,PhD,No
52,27,43,4,0.2,Master,No
53,29,95,4,1,Master,No
49,25,24,1,0.3,Bachelor,No
47,22,190,2,8.8,Bachelor,No
48,24,24,1,0.9,PhD,No
38,13,41,4,1.7,Bachelor,No
48,22,80,3,1.1,Bachelor,No
56,26,63,3,2,PhD,No
65,41,79,3,2,PhD,No
46,20,105,4,3.2,Bachelor,Yes
60,35,153,3,2,PhD,Yes
50,25,114,1,0.6,Bachelor,No
41,15,120,1,5.2,Bachelor,No
41,16,104,1,4,PhD,No
60,35,20,1,1.3,Bachelor,No
57,31,41,1,1.4,Bachelor,No
48,23,35,2,1.3,Bachelor,No
53,27,174,1,2.9,Master,Yes
42,18,164,1,1.3,PhD,Yes
45,20,22,1,0.1,Bachelor,No
35,10,132,1,3.8,Bachelor,No
34,9,32,4,1.1,PhD,No
67,42,21,3,0.1,PhD,No
36,9,49,2,1.67,Master,No
37,13,79,4,0.1,Master,No
40,14,30,2,0.8,PhD,No
35,10,118,2,7.8,Bachelor,No
60,34,11,4,0.7,PhD,No
59,29,61,3,2,PhD,No
35,9,43,4,1.2,Master,No
27,1,141,4,5.1,PhD,Yes
29,3,54,4,1.8,PhD,No
35,9,33,2,0.3,Bachelor,No
38,13,84,3,1.2,PhD,No
62,37,125,1,1,PhD,Yes
43,19,110,1,3.4,Bachelor,No
35,11,14,4,1,Bachelor,No
41,15,65,2,2.8,Bachelor,No
65,41,78,3,2,PhD,No
61,35,18,3,0.3,PhD,No
55,25,95,2,4.5,PhD,No
28,3,95,2,1.8,Master,No
52,26,191,1,1.7,Bachelor,No
34,4,19,1,0.67,PhD,No
49,23,19,4,0.6,PhD,No
42,18,39,1,0.3,PhD,No
49,23,93,1,2.4,Bachelor,No
49,23,115,3,4.6,PhD,Yes
32,6,112,1,2.7,Master,No
59,35,40,4,0.4,Bachelor,No
43,19,45,3,0.6,Master,No
48,24,133,1,5,Bachelor,No
31,5,85,3,1.6,Bachelor,No
30,4,18,2,0.3,Master,No
58,34,54,4,1.3,Master,No
41,15,41,2,2.4,Master,No
38,8,21,1,0.67,PhD,No
33,9,152,1,6,Bachelor,No
51,27,53,1,1.6,Master,No
45,18,163,3,5.33,Master,Yes
34,10,84,4,0.1,Master,No
39,13,59,3,0.9,PhD,No
44,18,33,3,0.5,Master,No
55,29,81,4,4.9,Bachelor,No
28,2,182,3,7.2,Master,Yes
57,31,61,1,2.2,PhD,No
43,18,88,4,1.1,Master,No
46,21,170,2,2.8,Bachelor,No
35,10,83,4,0.7,PhD,No
25,0,44,4,0.6,Master,No
65,41,83,3,2,PhD,No
64,38,21,1,0.8,Master,No
39,15,143,1,3.5,Bachelor,No
62,36,103,2,2.8,Bachelor,No
46,22,135,3,4.1,Bachelor,Yes
36,11,162,1,8.6,Bachelor,No
42,17,73,4,0.4,Bachelor,No
35,10,142,4,0.8,PhD,Yes
63,37,25,2,0.2,PhD,No
45,21,115,2,3.3,Bachelor,No
27,3,88,3,0.8,Bachelor,No
29,3,73,3,0.3,PhD,No
55,29,94,1,0.8,PhD,No
32,7,58,1,1,Bachelor,No
37,11,81,3,0.9,Master,No
25,1,113,4,2.1,PhD,No
41,16,35,2,1.4,Master,No
52,28,65,1,0,Bachelor,No
31,6,170,2,6.7,Bachelor,No
40,14,62,2,2.4,Master,No
54,29,54,2,2.1,PhD,No
48,22,39,1,1.2,Master,No
39,15,28,1,1.4,PhD,No
64,40,95,2,0,PhD,No
54,29,82,3,3.7,Master,Yes
39,14,21,1,0.6,PhD,No
55,30,50,2,2.1,PhD,No
42,12,34,3,2,PhD,No
58,32,19,4,0.7,PhD,No
45,21,71,4,1.9,Bachelor,No
29,5,113,2,2,Master,No
36,11,9,4,0.2,PhD,No
63,37,118,1,2,Bachelor,No
55,29,79,4,4.9,Bachelor,No
54,24,72,3,1.4,PhD,No
61,36,18,1,1.3,Bachelor,No
36,12,93,2,2.2,Bachelor,No
61,37,62,1,0,Master,No
39,12,23,3,1,Master,No
57,31,40,3,1.4,PhD,No
35,10,34,4,1.7,Bachelor,No
66,41,114,1,0.8,PhD,No
49,23,125,1,2.4,Bachelor,No
48,23,41,1,1.4,PhD,No
61,35,38,2,1,PhD,No
44,19,45,4,0,Master,No
23,1,12,4,1,Bachelor,No
31,5,115,2,1.5,PhD,No
39,15,175,2,8,Bachelor,No
45,21,24,1,0.9,PhD,No
39,14,28,2,1.4,Master,No
64,38,32,2,0.3,Bachelor,No
64,38,63,2,1.7,PhD,No
47,23,32,1,1,Bachelor,No
34,9,60,4,1.3,Bachelor,No
56,31,53,2,1.6,PhD,No
33,8,58,4,1.3,Bachelor,No
56,29,42,4,2.5,Master,No
57,31,39,4,0.7,Master,No
43,17,72,1,2.8,Bachelor,No
43,17,80,3,0.1,Bachelor,No
26,1,39,4,0.6,Master,No
64,40,18,2,0.3,PhD,No
43,18,30,1,0.5,PhD,No
44,18,54,1,2.8,Bachelor,No
60,35,128,1,0.9,Bachelor,No
37,13,38,1,1.5,Master,No
56,32,120,1,7.4,Bachelor,No
54,29,25,4,0.1,PhD,No
43,18,85,4,1.9,PhD,No
57,32,135,3,4.8,Master,Yes
29,4,14,4,0.5,PhD,No
54,30,70,1,1.6,PhD,No
61,37,23,3,0.4,Master,No
29,3,31,4,0.3,Master,No
47,21,132,1,0.3,Bachelor,No
43,19,28,3,0.5,Bachelor,No
46,22,125,2,4.7,PhD,Yes
55,31,91,2,2.8,Bachelor,No
48,23,191,2,2.8,Bachelor,No
26,1,88,2,1.8,Master,No
63,37,84,4,2.4,PhD,No
57,27,64,3,2,PhD,No
58,33,28,2,0.5,Master,No
28,3,149,1,0.8,Bachelor,No
61,37,172,4,4.25,Bachelor,Yes
65,41,42,1,1.9,Master,No
33,6,53,2,1,Master,No
63,37,149,2,0.2,PhD,Yes
43,19,113,2,1.8,Master,No
26,2,79,2,2.5,Bachelor,No
57,31,175,2,0.5,Bachelor,No
50,25,38,1,1.4,PhD,No
54,27,120,4,3,Master,Yes
59,34,52,4,0.7,Bachelor,No
49,24,42,2,0.7,Master,No
54,30,13,1,0.3,Bachelor,No
65,39,141,2,6.9,Bachelor,No
34,10,131,2,4.33,Bachelor,No
31,6,133,1,1.5,PhD,Yes
31,6,64,2,2.5,Bachelor,No
64,39,49,2,1.5,Bachelor,No
52,26,34,1,0.3,PhD,No
57,33,91,1,4.3,Bachelor,No
60,36,195,1,4.7,Bachelor,No
45,18,53,3,2.5,Master,No
39,13,39,2,0.8,PhD,No
25,1,20,4,1,Bachelor,No
29,4,104,4,1.8,PhD,No
40,15,51,2,1.1,Master,No
36,12,154,3,6.4,Bachelor,Yes
33,9,38,1,1.33,Bachelor,No
51,27,12,2,0.4,Bachelor,No
35,9,28,1,0.6,PhD,No
54,28,33,2,0.4,PhD,No
29,2,31,4,1.5,Master,No
32,8,44,1,1.8,Master,No
37,13,49,4,2,PhD,No
55,31,134,2,0.3,Bachelor,No
30,6,182,4,0.8,PhD,Yes
49,23,114,1,0.3,Bachelor,No
51,26,90,1,2.8,Master,No
65,39,105,4,1.7,PhD,No
32,8,58,3,2,Bachelor,No
29,3,53,4,2.1,PhD,No
46,20,15,4,0.6,PhD,No
64,39,103,1,0.8,PhD,No
27,1,58,4,1.8,Master,No
50,23,83,1,2.67,Master,No
33,9,125,1,4.3,PhD,Yes
38,12,61,3,0.9,PhD,No
38,11,69,3,2.33,Master,No
37,11,89,1,1.5,PhD,No
46,20,70,4,2.9,Bachelor,No
31,4,39,2,1,Master,No
35,9,41,4,1.2,Master,No
50,26,148,2,0.4,Bachelor,No
45,21,38,3,0.6,Master,No
30,6,95,1,3.9,PhD,Yes
60,36,129,2,6,Bachelor,No
31,5,84,4,1.8,Master,No
60,35,29,3,1.3,Master,No
36,10,30,2,0.8,PhD,No
64,40,90,2,0,PhD,No
29,4,150,1,0.8,Bachelor,No
58,33,15,4,0.9,Master,No
59,34,13,4,0.9,Master,No
58,33,9,2,0.2,PhD,No
35,10,24,4,1.1,PhD,No
43,17,41,3,2.2,Master,No
33,7,25,4,1,Bachelor,No
54,28,49,4,2.8,Master,No
38,12,58,3,0.9,PhD,No
38,12,141,2,0,Bachelor,No
57,32,50,4,2.1,Bachelor,No
34,10,61,3,2,Bachelor,No
52,27,65,1,1.2,Bachelor,No
50,24,112,1,0.3,Bachelor,No
60,34,19,3,0.3,PhD,No
26,0,23,1,0.1,Master,No
56,30,60,1,2.2,PhD,No
39,15,30,4,0.3,Bachelor,No
45,20,144,4,5.4,Bachelor,Yes
30,5,118,4,3,PhD,Yes
37,11,194,2,0,Bachelor,No
45,19,109,3,1.1,Bachelor,No
48,22,174,1,2.4,Bachelor,No
65,40,34,1,1.1,PhD,No
46,20,84,3,0.7,Master,No
40,16,41,1,2,Master,No
33,7,92,3,1.6,Bachelor,No
40,10,19,1,0.75,PhD,No
60,35,55,3,0.5,Master,No
51,27,22,4,0.5,Master,No
41,16,155,1,7,Bachelor,No
37,13,72,4,2,PhD,No
35,9,81,1,2.7,Master,No
35,11,30,1,1.7,Bachelor,No
46,20,54,4,2.9,Bachelor,No
60,34,60,3,2.5,Bachelor,No
51,25,68,1,1.5,Master,No
31,5,65,4,2.2,Master,No
30,6,31,3,1,Master,No
32,8,169,1,6.5,PhD,Yes
53,27,139,1,0.9,PhD,Yes
33,7,29,1,0.6,PhD,No
40,15,43,2,1.1,Master,No
57,33,80,2,2.8,Bachelor,No
51,26,43,1,1.3,Master,No
30,4,194,2,4.5,Bachelor,No
41,15,24,2,0.8,PhD,No
54,29,32,2,0.6,PhD,No
42,18,153,3,5.6,Bachelor,Yes
30,6,30,1,0.4,PhD,No
60,36,165,3,5.6,Bachelor,Yes
56,30,64,3,0.3,Master,No
63,38,15,4,0.6,Master,No
56,30,70,3,0.3,Master,No
39,9,32,3,2,PhD,No
29,5,128,2,4.1,Master,Yes
28,2,84,1,2.9,PhD,No
41,16,62,2,2.2,PhD,No
28,4,33,3,1,Master,No
49,25,65,1,0,Bachelor,No
30,3,33,4,1.5,Master,No
63,37,15,1,0.8,Master,No
45,18,45,3,1,Master,No
40,15,132,2,3.9,Bachelor,No
28,4,29,3,0.1,Master,No
62,38,65,1,0,Master,No
38,12,52,2,2.4,Master,No
32,7,64,2,0.1,Bachelor,No
58,32,73,2,2.3,PhD,No
33,3,20,1,0.67,PhD,No
60,34,44,2,0.3,Bachelor,No
34,8,79,1,2.5,Bachelor,No
38,14,104,2,1.8,Master,No
44,20,88,1,4.7,Bachelor,No
56,26,51,3,2,PhD,No
37,11,61,3,0.9,Master,No
45,19,23,2,0.1,PhD,No
44,20,38,2,2.1,PhD,No
37,13,75,3,2.6,Master,No
47,21,42,4,0.1,Bachelor,No
51,25,45,4,0.1,Bachelor,No
63,38,59,3,0.5,Master,No
61,31,130,2,2.6,PhD,Yes
43,18,9,2,0,PhD,No
41,15,62,3,0.9,PhD,No
59,35,202,1,4.7,Bachelor,No
29,5,162,1,4.3,Bachelor,No
32,6,93,3,1.6,Bachelor,No
64,39,145,1,0.9,Bachelor,No
50,25,99,1,4.6,Bachelor,Yes
35,11,148,1,5.8,PhD,Yes
34,10,154,3,5.4,Master,Yes
58,34,149,2,6,Bachelor,No
41,15,69,1,1.5,PhD,No
37,11,30,2,0.3,Bachelor,No
35,8,48,2,1,Master,No
45,20,42,1,0.3,PhD,No
53,29,132,2,0.3,Bachelor,No
53,27,81,3,1.7,Master,No
54,29,60,4,3.8,Master,No
28,3,45,4,1.7,Master,No
58,28,70,1,1.4,PhD,No
47,21,71,4,2.9,Bachelor,No
24,3,28,4,1,PhD,No
27,1,83,2,0.2,Bachelor,No
42,18,131,1,3.4,Bachelor,No
50,26,82,1,0,Bachelor,No
41,16,79,1,4,PhD,No
46,21,51,4,1.9,PhD,No
46,20,111,2,6.3,Bachelor,No
51,25,93,1,0.3,Bachelor,No
59,35,73,4,2.3,PhD,No
58,33,24,2,0.5,Master,No
37,11,64,3,0.9,Master,No
39,14,104,3,1,Bachelor,No
47,22,38,4,1.9,PhD,No
51,26,191,1,8.1,Bachelor,No
64,34,53,4,1.67,PhD,No
59,35,74,4,2.3,PhD,No
55,29,21,4,0.7,PhD,No
57,32,80,3,1.6,PhD,No
59,33,41,4,2.5,Bachelor,No
42,17,79,1,3.7,PhD,No
34,9,141,3,6.9,Master,Yes
41,14,32,3,1,Master,No
43,13,38,3,2,PhD,No
53,29,85,3,1.8,Master,No
47,21,93,2,0.8,PhD,No
49,23,140,1,1.9,PhD,Yes
35,9,69,4,2.2,Master,No
52,27,32,2,2,Master,No
53,28,61,4,0.9,Bachelor,No
48,22,125,1,2.4,Bachelor,No
35,8,30,4,1,Master,No
52,26,104,2,2.4,Master,No
60,35,24,1,0.1,Bachelor,No
33,7,22,1,0.4,Master,No
38,12,59,2,2.4,Master,No
29,4,120,1,4.1,Master,Yes
35,9,164,2,0,Bachelor,No
26,2,60,4,1.6,Bachelor,No
48,24,43,3,1.9,Master,No
43,19,70,3,2.33,Bachelor,No
60,35,51,2,2.8,Bachelor,No
27,3,59,4,1.6,Bachelor,No
38,13,129,4,0.3,PhD,Yes
40,15,22,2,1.4,Master,No
38,14,29,4,0.4,Master,No
50,25,18,1,0.4,PhD,No
38,13,65,3,0.5,PhD,No
34,9,65,4,1.3,Bachelor,No
42,16,38,1,0.2,Bachelor,No
60,34,110,2,2,Bachelor,No
62,37,22,1,1.5,Master,No
59,33,43,2,0.3,Bachelor,No
49,25,30,4,0.6,Bachelor,No
49,23,134,2,6.3,Bachelor,No
36,11,32,3,1.3,Bachelor,No
33,9,139,1,4.3,Bachelor,No
43,17,45,2,0.7,Bachelor,No
53,27,62,3,3,Master,No
57,31,51,4,1.7,Master,No
53,27,93,1,0.8,PhD,No
60,35,122,1,1.3,Bachelor,No
34,10,45,1,1.33,Bachelor,No
51,26,179,1,8.1,Bachelor,No
36,12,64,3,2.8,Bachelor,No
63,39,41,2,1.1,Bachelor,No
37,13,58,2,0.6,PhD,No
57,33,64,4,2.2,Bachelor,No
52,27,28,3,1.7,Master,No
38,8,21,1,0.67,PhD,No
61,35,60,1,2.8,Master,No
31,5,78,2,0.2,Bachelor,No
39,13,59,3,0.5,PhD,No
38,12,59,3,0.5,PhD,No
46,22,83,4,1.4,Master,No
48,22,128,1,5.7,Bachelor,No
58,33,95,1,2.6,Bachelor,No
50,25,160,4,4.3,PhD,Yes
67,41,78,4,2.4,PhD,No
36,11,184,2,5.1,Master,Yes
30,4,30,3,1,Bachelor,No
58,33,51,2,1.6,PhD,No
43,18,35,1,0.6,PhD,No
31,1,74,4,4,PhD,No
37,11,43,4,1.2,Master,No
49,22,23,2,1,Master,No
27,1,20,4,0.4,Bachelor,No
50,25,112,1,0.6,Bachelor,No
46,20,74,3,0.7,Master,No
49,23,65,2,0.4,PhD,No
29,5,124,2,0.2,Bachelor,No
55,29,65,3,2.5,Bachelor,No
61,37,73,3,2,PhD,No
45,19,8,2,0.1,PhD,No
33,8,53,3,2.3,Bachelor,No
63,39,131,3,2.6,PhD,Yes
32,6,13,4,0.3,Bachelor,No
42,17,60,1,2.4,Bachelor,No
51,27,45,1,1.6,Master,No
44,20,39,2,2.1,PhD,No
33,6,78,4,2,Master,No
39,13,43,3,0.5,PhD,No
56,30,31,2,0.3,Bachelor,No
28,3,118,3,2.4,Master,Yes
43,17,82,3,0.1,Bachelor,No
30,6,112,3,2.5,Bachelor,No
34,8,10,1,0.4,Master,No
26,1,18,2,0.9,PhD,No
58,32,72,3,0.3,Master,No
43,19,72,4,0.2,PhD,No
40,14,78,1,5.2,Bachelor,No
54,30,78,3,1.8,Master,No
44,19,30,1,0.5,PhD,No
54,28,45,3,1.4,Bachelor,No
39,14,80,2,0.4,Bachelor,No
59,35,174,1,4.7,Bachelor,No
53,29,51,2,3.2,PhD,No
32,8,181,1,6,Bachelor,No
40,14,78,4,1.4,Master,No
54,29,79,3,1.6,PhD,No
27,3,119,1,5.4,Bachelor,No
63,39,49,4,1.2,Master,No
26,0,83,3,3.9,Master,Yes
33,7,100,1,2.7,Master,No
43,19,70,3,2.33,Bachelor,No
57,32,52,3,0.5,Master,No
26,2,12,4,1,Bachelor,No
55,30,82,4,1.3,PhD,No
30,4,34,2,0.3,Master,No
63,37,112,4,2.4,PhD,No
55,25,42,3,1,PhD,No
35,11,83,2,2.2,Bachelor,No
45,21,142,1,1.4,Master,Yes
47,23,199,2,6.67,Bachelor,No
31,4,29,4,1.5,Master,No
56,26,70,3,1.4,PhD,No
49,24,25,2,0.7,PhD,No
53,27,84,2,1.1,Bachelor,No
62,36,81,3,4.4,Bachelor,No
63,37,15,2,0.4,Bachelor,No
26,0,54,3,0.3,PhD,No
59,35,108,4,3.8,Master,Yes
40,16,83,4,2.67,Bachelor,No
42,16,62,1,0.7,PhD,No
29,4,134,2,3.3,Bachelor,No
40,16,75,3,2.33,Bachelor,No
31,7,109,2,2,Master,No
35,10,152,2,3,Bachelor,No
62,36,83,4,2.4,PhD,No
51,26,52,4,1.8,PhD,No
32,6,31,2,2,PhD,No
